row_id,column,error_type,error_value,right_value,missing_value,constraint,tuple_pairs
845,title,pattern_violation,_on Flux,Æon Flux,0
6341,language,pattern_violation,en,English,0
6342,language,pattern_violation,en,English,0
6343,language,pattern_violation,en,English,0
6344,language,pattern_violation,en,English,0
6345,language,pattern_violation,en,English,0
6346,language,pattern_violation,en,English,0
6347,language,pattern_violation,en,English,0
6348,language,pattern_violation,en,English,0
6349,language,pattern_violation,en,English,0
6350,language,pattern_violation,en,English,0
6351,language,pattern_violation,ru,Russian,0
6352,language,pattern_violation,en,English,0
6353,language,pattern_violation,en,English,0
6354,language,pattern_violation,en,English,0
6355,language,pattern_violation,en,English,0
6356,language,pattern_violation,en,English,0
6357,language,pattern_violation,en,English,0
6358,language,pattern_violation,en,English,0
6359,language,pattern_violation,en,English,0
6360,language,pattern_violation,en,English,0
6361,language,pattern_violation,en,English,0
6362,language,pattern_violation,en,English,0
6363,language,pattern_violation,en,English,0
6364,language,pattern_violation,en,English,0
6365,language,pattern_violation,en,English,0
6366,language,pattern_violation,en,English,0
6367,language,pattern_violation,en,English,0
6368,language,pattern_violation,en,English,0
6369,language,pattern_violation,en,English,0
6370,language,pattern_violation,en,English,0
6371,language,pattern_violation,en,English,0
6372,language,pattern_violation,en,English,0
6373,language,pattern_violation,en,English,0
6374,language,pattern_violation,en,English,0
6375,language,pattern_violation,en,English,0
6376,language,pattern_violation,en,English,0
6377,language,pattern_violation,en,English,0
6378,language,pattern_violation,en,English,0
6379,language,pattern_violation,en,English,0
6380,language,pattern_violation,en,English,0
6381,language,pattern_violation,en,English,0
6382,language,pattern_violation,en,English,0
6383,language,pattern_violation,en,English,0
6384,language,pattern_violation,en,English,0
6385,language,pattern_violation,en,English,0
6386,language,pattern_violation,en,English,0
6387,language,pattern_violation,en,English,0
6388,language,pattern_violation,en,English,0
6389,language,pattern_violation,en,English,0
6390,language,pattern_violation,en,English,0
6391,language,pattern_violation,en,English,0
6392,language,pattern_violation,en,English,0
6393,language,pattern_violation,en,English,0
6394,language,pattern_violation,en,English,0
6395,language,pattern_violation,en,English,0
6396,language,pattern_violation,en,English,0
6397,language,pattern_violation,en,English,0
6398,language,pattern_violation,en,English,0
6399,language,pattern_violation,en,English,0
6400,language,pattern_violation,en,English,0
6401,language,pattern_violation,en,English,0
6402,language,pattern_violation,en,English,0
6403,language,pattern_violation,en,English,0
6404,language,pattern_violation,en,English,0
6405,language,pattern_violation,en,English,0
6406,language,pattern_violation,en,English,0
6407,language,pattern_violation,en,English,0
6408,language,pattern_violation,en,English,0
6409,language,pattern_violation,en,English,0
6410,language,pattern_violation,en,English,0
6411,language,pattern_violation,en,English,0
6412,language,pattern_violation,en,English,0
6413,language,pattern_violation,en,English,0
6414,language,pattern_violation,en,English,0
6415,language,pattern_violation,en,English,0
6416,language,pattern_violation,en,English,0
6417,language,pattern_violation,en,English,0
6418,language,pattern_violation,en,English,0
6419,language,pattern_violation,en,English,0
6420,language,pattern_violation,en,English,0
6421,language,pattern_violation,en,English,0
6422,language,pattern_violation,en,English,0
6423,language,pattern_violation,en,English,0
6424,language,pattern_violation,en,English,0
6425,language,pattern_violation,en,English,0
6426,language,pattern_violation,en,English,0
6427,language,pattern_violation,en,English,0
6428,language,pattern_violation,en,English,0
6429,language,pattern_violation,en,English,0
6430,language,pattern_violation,en,English,0
6431,language,pattern_violation,en,English,0
6432,language,pattern_violation,en,English,0
6433,language,pattern_violation,en,English,0
6434,language,pattern_violation,en,English,0
6435,language,pattern_violation,en,English,0
6436,language,pattern_violation,en,English,0
6437,language,pattern_violation,en,English,0
6438,language,pattern_violation,en,English,0
6439,language,pattern_violation,en,English,0
6440,language,pattern_violation,en,English,0
6441,language,pattern_violation,en,English,0
6442,language,pattern_violation,en,English,0
6443,language,pattern_violation,en,English,0
6444,language,pattern_violation,en,English,0
6445,language,pattern_violation,en,English,0
6446,language,pattern_violation,en,English,0
6447,language,pattern_violation,en,English,0
6448,language,pattern_violation,fr,French,0
6449,language,pattern_violation,en,English,0
6450,language,pattern_violation,en,English,0
6451,language,pattern_violation,en,English,0
6452,language,pattern_violation,en,English,0
6453,language,pattern_violation,en,English,0
6454,language,pattern_violation,en,English,0
6455,language,pattern_violation,en,English,0
6456,language,pattern_violation,en,English,0
6457,language,pattern_violation,en,English,0
6458,language,pattern_violation,en,English,0
6459,language,pattern_violation,en,English,0
6460,language,pattern_violation,en,English,0
6461,language,pattern_violation,en,English,0
6462,language,pattern_violation,en,English,0
6463,language,pattern_violation,en,English,0
6464,language,pattern_violation,en,English,0
6465,language,pattern_violation,en,English,0
6466,language,pattern_violation,en,English,0
6467,language,pattern_violation,en,English,0
6468,language,pattern_violation,en,English,0
6469,language,pattern_violation,en,English,0
6470,language,pattern_violation,en,English,0
6471,language,pattern_violation,en,English,0
6472,language,pattern_violation,en,English,0
6473,language,pattern_violation,en,English,0
6474,language,pattern_violation,en,English,0
6475,language,pattern_violation,en,English,0
6476,language,pattern_violation,en,English,0
6477,language,pattern_violation,fr,French,0
6478,language,pattern_violation,en,English,0
6479,language,pattern_violation,fr,French,0
6480,language,pattern_violation,ru,Russian,0
6481,language,pattern_violation,en,English,0
6482,language,pattern_violation,en,English,0
6483,language,pattern_violation,en,English,0
6484,language,pattern_violation,cn,Chinese,0
6485,language,pattern_violation,en,English,0
6486,language,pattern_violation,en,English,0
6487,language,pattern_violation,en,English,0
6488,language,pattern_violation,en,English,0
6489,language,pattern_violation,en,English,0
6490,language,pattern_violation,en,English,0
6491,language,pattern_violation,en,English,0
6492,language,pattern_violation,en,English,0
6493,language,pattern_violation,en,English,0
6494,language,pattern_violation,en,English,0
6495,language,pattern_violation,en,English,0
6496,language,pattern_violation,en,English,0
6497,language,pattern_violation,en,English,0
6498,language,pattern_violation,en,English,0
6499,language,pattern_violation,en,English,0
6500,language,pattern_violation,en,English,0
6501,language,pattern_violation,en,English,0
6502,language,pattern_violation,en,English,0
6503,language,pattern_violation,en,English,0
6504,language,pattern_violation,en,English,0
6505,language,pattern_violation,en,English,0
6506,language,pattern_violation,en,English,0
6507,language,pattern_violation,en,English,0
6508,language,pattern_violation,en,English,0
6509,language,pattern_violation,en,English,0
6510,language,pattern_violation,en,English,0
6511,language,pattern_violation,en,English,0
6512,language,pattern_violation,en,English,0
6513,language,pattern_violation,en,English,0
6514,language,pattern_violation,en,English,0
6515,language,pattern_violation,en,English,0
6516,language,pattern_violation,ja,Japanese,0
6517,language,pattern_violation,en,English,0
6518,language,pattern_violation,en,English,0
6519,language,pattern_violation,en,English,0
6520,language,pattern_violation,en,English,0
6521,language,pattern_violation,en,English,0
6522,language,pattern_violation,en,English,0
6523,language,pattern_violation,en,English,0
6524,language,pattern_violation,en,English,0
6525,language,pattern_violation,en,English,0
6526,language,pattern_violation,en,English,0
6527,language,pattern_violation,en,English,0
6528,language,pattern_violation,en,English,0
6529,language,pattern_violation,en,English,0
6530,language,pattern_violation,en,English,0
6531,language,pattern_violation,en,English,0
6532,language,pattern_violation,en,English,0
6533,language,pattern_violation,en,English,0
6534,language,pattern_violation,en,English,0
6535,language,pattern_violation,en,English,0
6536,language,pattern_violation,en,English,0
6537,language,pattern_violation,en,English,0
6538,language,pattern_violation,fr,French,0
6539,language,pattern_violation,en,English,0
6540,language,pattern_violation,en,English,0
6541,language,pattern_violation,en,English,0
6542,language,pattern_violation,cn,Chinese,0
6543,language,pattern_violation,en,English,0
6544,language,pattern_violation,en,English,0
6545,language,pattern_violation,en,English,0
6546,language,pattern_violation,en,English,0
6547,language,pattern_violation,en,English,0
6548,language,pattern_violation,en,English,0
6549,language,pattern_violation,en,English,0
6550,language,pattern_violation,en,English,0
6551,language,pattern_violation,en,English,0
6552,language,pattern_violation,en,English,0
6553,language,pattern_violation,en,English,0
6554,language,pattern_violation,en,English,0
6555,language,pattern_violation,en,English,0
6556,language,pattern_violation,en,English,0
6557,language,pattern_violation,en,English,0
6558,language,pattern_violation,en,English,0
6559,language,pattern_violation,en,English,0
6560,language,pattern_violation,en,English,0
6561,language,pattern_violation,en,English,0
6562,language,pattern_violation,en,English,0
6563,language,pattern_violation,en,English,0
6564,language,pattern_violation,en,English,0
6565,language,pattern_violation,en,English,0
6566,language,pattern_violation,en,English,0
6567,language,pattern_violation,en,English,0
6568,language,pattern_violation,en,English,0
6569,language,pattern_violation,en,English,0
6570,language,pattern_violation,en,English,0
6571,language,pattern_violation,en,English,0
