row,title,genres,budget,language,duration,year,vote_count,score
2851,Star Wars: Episode IV - A New Hope,0,11000000.0,English,125.0,1977.0,911097,8.7
2852,Dirty Grandpa,1,11500000.0,English,109.0,2016.0,49671,6.0
2853,Doctor Zhivago,0,11000000.0,English,200.0,1965.0,55816,8.0
2854,High School Musical 3: Senior Year,1,11000000.0,English,112.0,2008.0,43795,4.5
2855,The Fighter,0,25000000.0,English,116.0,2010.0,275869,7.9
2856,My Cousin Vinny,1,11000000.0,English,120.0,1992.0,82743,7.5
2857,If I Stay,0,11000000.0,English,107.0,2014.0,83893,6.8
2858,Drive Hard,1,12000000.0,English,92.0,2014.0,3104,4.3
2859,Major League,1,11000000.0,English,107.0,1989.0,49007,7.2
2860,St. Trinian's,1,13500000.0,English,100.0,2007.0,18220,5.8
2861,Phone Booth,0,13000000.0,English,81.0,2002.0,207934,7.1
2862,A Walk to Remember,0,11000000.0,English,101.0,2002.0,162701,7.4
2863,Dead Man Walking,0,11000000.0,English,122.0,1995.0,73193,7.6
2864,Cruel Intentions,0,10500000.0,English,97.0,1999.0,149222,6.9
2865,Saw VI,0,11000000.0,English,92.0,2009.0,76207,6.0
2866,History of the World: Part I,1,11000000.0,English,92.0,1981.0,36559,6.9
2867,The Secret Life of Bees,0,11000000.0,English,110.0,2008.0,19440,7.3
2868,Corky Romano,1,11000000.0,English,86.0,2001.0,10966,4.6
2869,Raising Cain,0,12000000.0,English,91.0,1992.0,9903,6.0
2870,F.I.S.T.,0,11000000.0,English,145.0,1978.0,5561,6.4
2871,Invaders from Mars,0,12000000.0,English,100.0,1986.0,5187,5.5
2872,Brooklyn,0,11000000.0,English,111.0,2015.0,73249,7.5
2873,Barry Lyndon,0,11000000.0,English,184.0,1975.0,101627,8.1
2874,Out Cold,1,11000000.0,English,89.0,2001.0,14656,6.3
2875,The Ladies Man,1,11000000.0,English,84.0,2000.0,10777,5.1
2876,Quartet,1,11000000.0,English,98.0,2012.0,15684,6.8
2877,Tomcats,1,11000000.0,English,95.0,2001.0,15427,5.3
2878,Frailty,0,11000000.0,English,100.0,2001.0,59982,7.3
2879,Woman in Gold,0,11000000.0,English,109.0,2015.0,33856,7.3
2880,Kinsey,0,11000000.0,English,118.0,2004.0,42689,7.1
2881,Army of Darkness,1,13000000.0,English,88.0,1992.0,128850,7.6
2882,Slackers,1,11000000.0,English,86.0,2002.0,12437,5.3
2883,What's Eating Gilbert Grape,0,11000000.0,English,118.0,1993.0,171882,7.8
2884,The Visual Bible: The Gospel of John,0,17000000.0,English,125.0,2003.0,2164,7.7
2885,Vera Drake,0,11000000.0,English,125.0,2004.0,20307,7.7
2886,The Guru,1,11000000.0,English,94.0,2002.0,13622,5.4
2887,The Perez Family,1,11000000.0,English,113.0,1995.0,1761,6.2
2888,Inside Llewyn Davis,0,11000000.0,English,104.0,2013.0,96233,7.4
2889,O,0,5000000.0,English,95.0,2001.0,17333,6.2
2890,Return to the Blue Lagoon,0,11000000.0,English,102.0,1991.0,14129,5.1
2891,The Molly Maguires,0,11000000.0,English,124.0,1970.0,2603,6.9
2892,Copying Beethoven,0,11000000.0,English,104.0,2006.0,11132,6.8
2893,Poltergeist,0,10700000.0,English,120.0,1982.0,105448,7.4
2894,Brighton Rock,0,12000000.0,English,111.0,2010.0,5013,5.7
2895,Saw V,0,10800000.0,English,95.0,2008.0,88529,5.8
2896,LOL,1,11000000.0,English,97.0,2012.0,45144,4.3
2897,Jindabyne,0,15000000.0,English,118.0,2006.0,5772,6.4
2898,Kabhi Alvida Naa Kehna,0,700000000.0,Hindi,193.0,2006.0,13998,6.0
2899,An Ideal Husband,1,14000000.0,English,97.0,1999.0,12980,6.9
2900,The Last Days on Mars,0,7000000.0,English,98.0,2013.0,28570,5.5
2901,Darkness,0,10600000.0,English,103.0,2002.0,16747,5.4
2902,2001: A Space Odyssey,0,12000000.0,English,161.0,1968.0,427357,8.3
2903,E.T. the Extra-Terrestrial,0,10500000.0,English,120.0,1982.0,281842,7.9
2904,In the Land of Women,1,10000000.0,English,97.0,2007.0,27689,6.5
2905,The Blue Butterfly,0,12500000.0,English,97.0,2004.0,1337,6.3
2906,There Goes My Baby,1,10500000.0,English,99.0,1994.0,859,6.4
2907,For Greater Glory: The True Story of Cristiada,0,10818775.0,Spanish,145.0,2012.0,3665,6.6
2908,La Famille Bélier,1,11000000.0,French,106.0,2014.0,15060,7.4
2909,Good Will Hunting,0,10000000.0,English,126.0,1997.0,604904,8.3
2910,Misconduct,0,11000000.0,English,106.0,2016.0,6935,5.3
2911,Saw III,0,10000000.0,English,121.0,2006.0,142115,6.2
2912,Stripes,1,10000000.0,English,117.0,1981.0,48629,6.9
2913,Bring It On,1,10000000.0,English,98.0,2000.0,70141,5.9
2914,The Purge: Election Year,0,10000000.0,English,109.0,2016.0,17596,6.1
2915,She's All That,1,10000000.0,English,95.0,1999.0,67115,5.8
2916,Precious,0,10000000.0,English,109.0,2009.0,86956,7.3
2917,Saw IV,0,10000000.0,English,96.0,2007.0,111087,5.9
2918,White Noise,0,10000000.0,English,101.0,2005.0,41763,5.5
2919,Madea's Family Reunion,1,6000000.0,English,107.0,2006.0,8962,5.0
2920,The Color of Money,0,13800000.0,English,119.0,1986.0,57831,7.0
2921,The Longest Day,0,10000000.0,English,178.0,1962.0,43270,7.8
2922,The Mighty Ducks,1,10000000.0,English,100.0,1992.0,44502,6.4
2923,The Grudge,0,10000000.0,English,98.0,2004.0,115050,5.9
2924,Happy Gilmore,1,12000000.0,English,92.0,1996.0,156143,7.0
2925,Jeepers Creepers,0,10000000.0,English,90.0,2001.0,86890,6.1
2926,Bill & Ted's Excellent Adventure,1,10000000.0,English,90.0,1989.0,85362,6.9
2927,Oliver!,0,10000000.0,English,153.0,1968.0,25303,7.5
2928,The Best Exotic Marigold Hotel,1,10000000.0,English,124.0,2011.0,75306,7.3
2929,Recess: School's Out,1,23000000.0,English,82.0,2001.0,6808,6.5
2930,Mad Max Beyond Thunderdome,0,12305523.0,English,107.0,1985.0,101840,6.2
2931,Commando,0,10000000.0,English,75.0,1985.0,111649,6.7
2932,The Boy,0,10000000.0,English,97.0,2016.0,35654,6.0
2933,Devil,0,10000000.0,English,80.0,2010.0,104089,6.3
2934,Friday After Next,1,20000000.0,English,85.0,2002.0,19284,5.8
2935,Insidious: Chapter 3,0,10000000.0,English,97.0,2015.0,54190,6.1
2936,The Last Dragon,1,10000000.0,English,109.0,1985.0,9424,6.9
2937,Snatch,1,6000000.0,English,104.0,2000.0,600996,8.3
2938,The Lawnmower Man,0,10000000.0,English,140.0,1992.0,27800,5.4
2939,Nick and Norah's Infinite Playlist,1,9000000.0,English,90.0,2008.0,74887,6.7
2940,Dogma,1,10000000.0,English,130.0,1999.0,181737,7.4
2941,The Banger Sisters,1,10000000.0,English,98.0,2002.0,12388,5.6
2942,Twilight Zone: The Movie,0,10000000.0,English,101.0,1983.0,25613,6.5
2943,Road House,0,17000000.0,English,114.0,1989.0,42987,6.5
2944,A Low Down Dirty Shame,1,10000000.0,English,100.0,1994.0,3924,5.8
2945,Swimfan,0,8500000.0,English,85.0,2002.0,16300,5.0
2946,Employee of the Month,1,12000000.0,English,103.0,2006.0,37681,5.5
2947,Can't Hardly Wait,1,10000000.0,English,100.0,1998.0,37885,6.5
2948,The Outsiders,0,10000000.0,English,114.0,1983.0,57363,7.2
2949,Pete's Dragon,0,65000000.0,English,102.0,2016.0,408,7.3
2950,The Dead Zone,0,10000000.0,English,103.0,1983.0,44804,7.2
2951,Sinister 2,0,10000000.0,English,97.0,2015.0,25210,5.2
2952,Sparkle,0,17000000.0,English,116.0,2012.0,5161,5.7
2953,Valentine,0,10000000.0,English,96.0,2001.0,20467,4.7
2954,The Fourth Kind,0,10000000.0,English,98.0,2009.0,63108,5.9
2955,A Prairie Home Companion,1,10000000.0,English,105.0,2006.0,19655,6.8
2956,Sugar Hill,0,10000000.0,English,123.0,1993.0,3119,5.9
2957,Invasion U.S.A.,0,10000000.0,English,107.0,1985.0,6143,5.3
2958,Rushmore,1,9000000.0,English,93.0,1998.0,134458,7.7
2959,Skyline,0,10000000.0,English,97.0,2010.0,76199,4.4
2960,The Second Best Exotic Marigold Hotel,1,10000000.0,English,122.0,2015.0,22369,6.6
2961,Kit Kittredge: An American Girl,0,10000000.0,English,101.0,2008.0,4719,6.7
2962,The Perfect Man,1,25000000.0,English,100.0,2005.0,23527,5.5
2963,Mo' Better Blues,0,10000000.0,English,129.0,1990.0,8295,6.5
2964,Kung Pow: Enter the Fist,1,10000000.0,English,81.0,2002.0,37901,6.2
2965,Tremors,1,11000000.0,English,96.0,1990.0,90070,7.1
2966,Wrong Turn,0,12600000.0,English,84.0,2003.0,87494,6.1
2967,The Long Riders,0,10000000.0,English,100.0,1980.0,7322,7.1
2968,The Corruptor,0,30000000.0,English,110.0,1999.0,15358,6.0
2969,Mud,0,10000000.0,English,130.0,2012.0,135286,7.4
2970,Reno 911!: Miami,1,10000000.0,English,84.0,2007.0,23928,5.9
2971,One Direction: This Is Us,0,10000000.0,English,106.0,2013.0,22161,4.1
2972,Hey Arnold! The Movie,1,3000000.0,English,76.0,2002.0,4564,5.9
2973,My Week with Marilyn,0,6400000.0,English,99.0,2011.0,71679,7.0
2974,The Matador,1,10000000.0,English,96.0,2005.0,40514,6.8
2975,Love Jones,0,10000000.0,English,104.0,1997.0,2801,7.4
2976,The Gift,0,5000000.0,English,108.0,2015.0,79909,7.1
2977,End of the Spear,0,10000000.0,English,108.0,2005.0,4360,7.0
2978,Get Over It,1,22000000.0,English,87.0,2001.0,15617,5.8
2979,Office Space,1,10000000.0,English,89.0,1999.0,200293,7.8
2980,Drop Dead Gorgeous,1,10000000.0,English,97.0,1999.0,27265,6.5
2981,Big Eyes,0,10000000.0,English,106.0,2014.0,55539,7.0
2982,Very Bad Things,1,10000000.0,English,100.0,1998.0,39331,6.3
2983,Sleepover,1,10000000.0,English,89.0,2004.0,12706,5.3
2984,Body Double,0,10000000.0,English,114.0,1984.0,20113,6.8
2985,MacGruber,1,10000000.0,English,95.0,2010.0,35888,5.5
2986,Dirty Pretty Things,0,10000000.0,English,97.0,2002.0,34848,7.4
2987,Movie 43,1,6000000.0,English,94.0,2013.0,79146,4.3
2988,The Tourist,0,100000000.0,English,103.0,2010.0,176606,6.0
2989,Over Her Dead Body,1,10000000.0,English,95.0,2008.0,21268,5.2
2990,Seeking a Friend for the End of the World,1,10000000.0,English,101.0,2012.0,87203,6.7
2991,American History X,0,7500000.0,English,101.0,1998.0,782437,8.6
2992,The Collection,0,10000000.0,English,82.0,2012.0,36029,6.1
2993,Teacher's Pet,1,10000000.0,English,74.0,2004.0,1231,5.8
2994,The Red Violin,0,10000000.0,French,130.0,1998.0,26832,7.7
2995,The Straight Story,0,10000000.0,English,112.0,1999.0,63733,8.0
2996,Deuces Wild,0,10000000.0,English,96.0,2002.0,6200,5.6
2997,Bad Words,1,10000000.0,English,89.0,2013.0,38459,6.7
2998,Heartbeeps,1,10000000.0,English,78.0,1981.0,1040,4.2
2999,Black or White,0,9000000.0,English,121.0,2014.0,8058,6.6
3000,On the Line,1,16000000.0,English,85.0,2001.0,3662,4.1
3001,Rescue Dawn,0,10000000.0,English,120.0,2006.0,84641,7.3
3002,Danny Collins,1,10000000.0,English,106.0,2015.0,20810,7.1
3003,"Jeff, Who Lives at Home",1,10000000.0,English,83.0,2011.0,56005,6.5
3004,I Am Love,0,10000000.0,Italian,120.0,2009.0,14031,7.0
3005,Atlas Shrugged II: The Strike,0,10000000.0,English,111.0,2012.0,5612,5.5
3006,Romeo Is Bleeding,0,11500000.0,English,100.0,1993.0,10735,6.6
3007,The Limey,0,9000000.0,English,89.0,1999.0,24412,7.1
3008,Crash,0,6500000.0,English,115.0,2004.0,361169,7.9
3009,The House of Mirth,0,10000000.0,English,135.0,2000.0,6377,7.1
3010,Malone,0,10000000.0,English,92.0,1987.0,1768,5.6
3011,Peaceful Warrior,0,10000000.0,English,120.0,2006.0,20426,7.3
3012,Bucky Larson: Born to Be a Star,1,10000000.0,English,97.0,2011.0,9541,3.3
3013,Bamboozled,1,10000000.0,English,135.0,2000.0,8720,6.5
3014,The Forest,0,10000000.0,English,93.0,2016.0,20837,4.8
3015,Sphinx,0,14000000.0,English,118.0,1981.0,892,5.2
3016,While We're Young,1,10000000.0,English,97.0,2014.0,30325,6.3
3017,A Better Life,0,10000000.0,English,98.0,2011.0,13174,7.2
3018,Spider,0,8000000.0,English,98.0,2002.0,30096,6.8
3019,Gun Shy,1,10000000.0,English,101.0,2000.0,5936,5.7
3020,Nicholas Nickleby,0,10000000.0,English,132.0,2002.0,9395,7.2
3021,The Iceman,0,10000000.0,English,106.0,2012.0,55567,6.9
3022,Krrish,0,10000000.0,Hindi,168.0,2006.0,12411,6.3
3023,Cecil B. DeMented,1,10000000.0,English,87.0,2000.0,11403,6.2
3024,Killer Joe,0,11000000.0,English,98.0,2011.0,59297,6.7
3025,The Joneses,1,5000000.0,English,96.0,2009.0,33473,6.5
3026,Owning Mahowny,0,10000000.0,English,104.0,2003.0,10585,7.2
3027,The Brothers Solomon,1,10000000.0,English,93.0,2007.0,9517,5.3
3028,My Blueberry Nights,0,10000000.0,English,95.0,2007.0,44208,6.7
3029,Swept Away,1,10000000.0,English,89.0,2002.0,13145,3.6
3030,"War, Inc.",1,10000000.0,English,107.0,2008.0,20008,5.7
3031,Shaolin Soccer,1,10000000.0,Cantonese,85.0,2001.0,56923,7.3
3032,The Brown Bunny,0,10000000.0,English,93.0,2003.0,11487,5.0
3033,The Swindle,1,60000000.0,French,101.0,1997.0,1649,6.6
3034,Rosewater,0,5000000.0,English,103.0,2014.0,8307,6.6
3035,Imaginary Heroes,1,4000000.0,English,111.0,2004.0,8708,7.3
3036,High Heels and Low Lifes,1,10000000.0,English,86.0,2001.0,3080,6.2
3037,Severance,1,5000000.0,English,90.0,2006.0,31890,6.6
3038,Edmond,0,10000000.0,English,82.0,2005.0,9971,6.3
3039,Police Academy: Mission to Moscow,1,6200000.0,English,83.0,1994.0,24958,3.3
3040,"Cinco de Mayo, La Batalla",0,10000000.0,Spanish,125.0,2013.0,683,6.2
3041,Elsa & Fred,1,10000000.0,English,97.0,2014.0,2041,6.5
3042,An Alan Smithee Film: Burn Hollywood Burn,1,10000000.0,English,86.0,1997.0,2971,3.5
3043,The Open Road,1,10000000.0,English,91.0,2009.0,2941,5.5
3044,The Good Guy,1,8000000.0,English,90.0,2009.0,7759,5.9
3045,Motherhood,1,5000000.0,English,90.0,2009.0,3662,4.7
3046,Strangerland,0,10000000.0,English,112.0,2015.0,5637,5.2
3047,Blonde Ambition,1,10000000.0,English,93.0,2007.0,4995,3.9
3048,The Oxford Murders,0,10000000.0,English,104.0,2008.0,22753,6.1
3049,Eulogy,1,6500000.0,English,85.0,2004.0,7690,6.7
3050,White Noise 2: The Light,0,10000000.0,English,99.0,2007.0,11285,5.7
3051,You Got Served: Beat the World,0,10000000.0,English,91.0,2011.0,1642,4.5
3052,Fifty Dead Men Walking,0,6000000.0,English,117.0,2008.0,9585,6.9
3053,Jungle Shuffle,0,10000000.0,English,85.0,2014.0,162,4.8
3054,Adam Resurrected,0,10000000.0,English,106.0,2008.0,3075,6.3
3055,Of Horses and Men,1,10000000.0,Icelandic,81.0,2013.0,1920,6.9
3056,It's a Wonderful Afterlife,1,10000000.0,English,100.0,2010.0,1250,5.4
3057,The Devil's Tomb,0,10000000.0,English,90.0,2009.0,5715,3.8
3058,Partition,0,10000000.0,English,116.0,2007.0,2223,7.0
3059,Good Intentions,1,10000000.0,English,84.0,2010.0,553,5.2
3060,"The Good, the Bad, the Weird",1,10000000.0,Korean,135.0,2008.0,26156,7.3
3061,Nurse 3D,0,10000000.0,English,84.0,2013.0,7286,4.6
3062,Gunless,1,10000000.0,English,89.0,2010.0,3015,6.5
3063,The Lost City,0,9600000.0,English,144.0,2005.0,8369,6.7
3064,Next Friday,1,9500000.0,English,98.0,2000.0,27492,6.1
3065,American Heist,0,10000000.0,English,94.0,2014.0,12372,5.2
3066,You Only Live Twice,0,9500000.0,English,117.0,1967.0,75280,6.9
3067,Plastic,1,10000000.0,English,102.0,2014.0,5865,6.0
3068,Amour,0,8900000.0,French,127.0,2012.0,70382,7.9
3069,Poltergeist III,0,10500000.0,English,98.0,1988.0,13190,4.5
3070,Re-Kill,0,9500000.0,English,88.0,2015.0,1763,5.1
3071,"It's a Mad, Mad, Mad, Mad World",1,9400000.0,English,197.0,1963.0,29323,7.6
3072,Heavy Metal,0,9300000.0,English,90.0,1981.0,23516,6.7
3073,Richard III,0,6000000.0,English,104.0,1995.0,11612,7.5
3074,Into the Grizzly Maze,0,10000000.0,English,94.0,2015.0,4486,5.3
3075,Kites,0,600000000.0,English,90.0,2010.0,9673,6.0
3076,Melancholia,0,7400000.0,English,130.0,2011.0,128729,7.1
3077,Red Dog,1,8500000.0,English,92.0,2011.0,13003,7.5
3078,Jab Tak Hai Jaan,0,7217600.0,Hindi,176.0,2012.0,42296,6.9
3079,Alien,0,11000000.0,English,116.0,1979.0,563827,8.5
3080,The Texas Chain Saw Massacre,0,83532.0,English,88.0,1974.0,96410,7.5
3081,The Runaways,0,10000000.0,English,106.0,2010.0,39260,6.6
3082,Fiddler on the Roof,0,9000000.0,English,181.0,1971.0,29839,8.0
3083,Thunderball,0,9000000.0,English,130.0,1965.0,82073,7.0
3084,Detention,1,10000000.0,English,93.0,2011.0,12520,5.8
3085,Set It Off,0,9000000.0,English,123.0,1996.0,10139,6.8
3086,The Best Man,1,9000000.0,English,120.0,1999.0,6525,6.7
3087,Child's Play,0,9000000.0,English,87.0,1988.0,62038,6.5
3088,Sicko,0,9000000.0,English,123.0,2007.0,66610,8.0
3089,The Purge: Anarchy,0,9000000.0,English,103.0,2014.0,92364,6.5
3090,Down to You,1,9000000.0,English,91.0,2000.0,12324,4.9
3091,Harold & Kumar Go to White Castle,1,9000000.0,English,88.0,2004.0,155262,7.1
3092,The Contender,0,20000000.0,English,126.0,2000.0,20449,7.0
3093,Boiler Room,0,8000000.0,English,120.0,2000.0,41313,7.0
3094,Black Christmas,0,9000000.0,English,94.0,2006.0,19918,4.5
3095,Henry V,0,9000000.0,English,137.0,1989.0,23441,7.7
3096,The Way of the Gun,0,8500000.0,English,119.0,2000.0,27536,6.7
3097,Igby Goes Down,1,9000000.0,English,99.0,2002.0,29058,7.0
3098,PCU,1,8000000.0,English,79.0,1994.0,10476,6.5
3099,The Ice Pirates,1,9000000.0,English,91.0,1984.0,7767,5.7
3100,Gracie,0,9000000.0,English,95.0,2007.0,3624,6.2
3101,Trust the Man,1,9000000.0,English,103.0,2005.0,7833,5.7
3102,Hamlet 2,1,9000000.0,English,92.0,2008.0,15200,6.4
3103,Glee: The 3D Concert Movie,0,9000000.0,English,84.0,2011.0,5156,5.4
3104,The Legend of Suriyothai,0,400000000.0,Thai,300.0,2001.0,1666,6.6
3105,Two Evil Eyes,0,9000000.0,English,120.0,1990.0,4302,6.1
3106,All or Nothing,0,9000000.0,English,121.0,2002.0,8161,7.6
3107,Princess Kaiulani,0,9000000.0,English,97.0,2009.0,1201,6.2
3108,Opal Dream,0,11400000.0,English,86.0,2006.0,813,6.6
3109,Heist,0,19000000.0,English,93.0,2015.0,16198,6.1
3110,Flame and Citron,0,45000000.0,Danish,45.0,2008.0,14247,7.3
3111,Undiscovered,1,9000000.0,English,97.0,2005.0,2599,4.2
3112,Veronika Decides to Die,0,9000000.0,English,103.0,2009.0,10100,6.5
3113,Crocodile Dundee,1,8800000.0,English,93.0,1986.0,74743,6.5
3114,The I Inside,0,8800000.0,English,90.0,2004.0,9296,6.1
3115,Beneath Hill 60,0,9000000.0,English,122.0,2010.0,5741,7.1
3116,Awake,0,8600000.0,English,84.0,2007.0,63216,6.5
3117,Skin Trade,0,9000000.0,English,96.0,2014.0,5228,5.7
3118,Crazy Heart,0,7000000.0,English,112.0,2009.0,67760,7.3
3119,The Rose,0,8500000.0,English,125.0,1979.0,6142,6.9
3120,Baggage Claim,1,8500000.0,English,96.0,2013.0,7098,5.0
3121,Barbarella,1,9000000.0,English,98.0,1968.0,24436,5.9
3122,Shipwrecked,0,60000000.0,English,92.0,1990.0,1984,6.7
3123,Election,1,8000000.0,English,103.0,1999.0,73640,7.3
3124,The DUFF,1,8500000.0,English,101.0,2015.0,51326,6.5
3125,Glitter,0,22000000.0,English,104.0,2001.0,19412,2.1
3126,The Haunting in Connecticut 2: Ghosts of Georgia,0,9000000.0,English,101.0,2013.0,13167,5.3
3127,Silmido,0,8000000.0,Korean,135.0,2003.0,3290,7.2
3128,Bright Star,0,8500000.0,English,119.0,2009.0,21360,7.0
3129,My Name Is Khan,0,12000000.0,Hindi,128.0,2010.0,69759,8.0
3130,Footloose,0,8200000.0,English,107.0,1984.0,51459,6.5
3131,All Is Lost,0,9000000.0,English,106.0,2013.0,59545,6.9
3132,Limbo,0,8000000.0,English,126.0,1999.0,5158,7.1
3133,The Karate Kid,0,8000000.0,English,126.0,1984.0,126916,7.2
3134,Quo Vadis,0,7623000.0,English,171.0,1951.0,9808,7.2
3135,Repo! The Genetic Opera,0,8500000.0,English,150.0,2008.0,20419,6.7
3136,Valley of the Wolves: Iraq,0,8300000.0,Arabic,122.0,2006.0,14486,6.0
3137,Pulp Fiction,0,8000000.0,English,178.0,1994.0,1324680,8.9
3138,Nightcrawler,0,8500000.0,English,117.0,2014.0,293304,7.9
3139,Club Dread,1,8550000.0,English,119.0,2004.0,23823,5.6
3140,The Sound of Music,0,8200000.0,English,174.0,1965.0,148172,8.0
3141,Splash,1,8000000.0,English,111.0,1984.0,54723,6.2
3142,Little Miss Sunshine,1,8000000.0,English,101.0,2006.0,355810,7.9
3143,Stand by Me,0,8000000.0,English,89.0,1986.0,271794,8.1
3144,28 Days Later...,0,8000000.0,English,113.0,2002.0,297250,7.6
3145,You Got Served,0,8000000.0,English,95.0,2004.0,23671,3.5
3146,Escape from Alcatraz,0,8000000.0,English,112.0,1979.0,87090,7.6
3147,Brown Sugar,1,8000000.0,English,109.0,2002.0,5971,6.5
3148,A Thin Line Between Love and Hate,1,8000000.0,English,108.0,1996.0,3122,5.6
3149,50/50,1,8000000.0,English,100.0,2011.0,270441,7.7
3150,Shutter,0,8000000.0,English,90.0,2008.0,26609,5.2
3151,Creepshow,1,8000000.0,English,130.0,1982.0,29935,6.9
3152,That Awkward Moment,1,8000000.0,English,94.0,2014.0,76791,6.1
3153,Modern Problems,1,8000000.0,English,93.0,1981.0,3904,5.0
3154,Much Ado About Nothing,1,8000000.0,English,111.0,1993.0,37269,7.4
3155,On Her Majesty's Secret Service,0,7000000.0,English,142.0,1969.0,59941,6.8
3156,New Nightmare,0,8000000.0,English,107.0,1994.0,38191,6.4
3157,Drive Me Crazy,1,8000000.0,English,91.0,1999.0,14904,5.7
3158,Half Baked,1,8000000.0,English,82.0,1998.0,48225,6.7
3159,New in Town,1,8000000.0,English,97.0,2009.0,17461,5.6
3160,Syriana,0,50000000.0,English,128.0,2005.0,109191,7.0
3161,American Psycho,0,7000000.0,English,102.0,2000.0,357275,7.6
3162,The Good Girl,0,5000000.0,English,93.0,2002.0,37952,6.5
3163,Bon Cop Bad Cop,1,8000000.0,English,116.0,2006.0,8616,7.0
3164,The Boondock Saints II: All Saints Day,0,8000000.0,English,138.0,2009.0,53251,6.3
3165,The City of Your Final Destination,0,8300000.0,English,117.0,2009.0,2311,6.4
3166,Enough Said,1,8000000.0,English,93.0,2013.0,49240,7.1
3167,Easy A,1,8000000.0,English,92.0,2010.0,276746,7.1
3168,Shadow of the Vampire,0,8000000.0,English,92.0,2000.0,34191,6.9
3169,Prom,1,8000000.0,English,104.0,2011.0,12702,5.4
3170,The Pallbearer,1,8000000.0,English,98.0,1996.0,6124,4.9
3171,Held Up,1,8000000.0,English,89.0,1999.0,2870,5.1
3172,Woman on Top,1,8000000.0,English,92.0,2000.0,8546,5.3
3173,Anomalisa,1,8000000.0,English,90.0,2015.0,31489,7.3
3174,Another Year,1,10000000.0,English,129.0,2010.0,23629,7.3
3175,8 Women,1,8000000.0,French,111.0,2002.0,23660,7.1
3176,Showdown in Little Tokyo,1,8000000.0,English,79.0,1991.0,12561,6.0
3177,Clay Pigeons,1,8000000.0,English,104.0,1998.0,9494,6.6
3178,It's Kind of a Funny Story,1,8000000.0,English,101.0,2010.0,106098,7.2
3179,Made in Dagenham,1,7200000.0,English,113.0,2010.0,11158,7.2
3180,When Did You Last See Your Father?,0,8000000.0,English,92.0,2007.0,3571,6.9
