row_id,column,error_type,error_value,right_value,missing_value,constraint,tuple_pairs
379,article_jcreated_at,rule_violation,2001/1/4,2001/4/1,0,"Constraint Violation: The journal_issn of Row 379 is different from the journal_issn of Row 655, and The article_jcreated_at of Row 379 is equal to the article_jcreated_at of Row 655, and The jounral_abbreviation of Row 379 is equal to the jounral_abbreviation of Row 655.","(379, 655)"
380,article_jcreated_at,rule_violation,2005/1/6,2001/6/5,0,"Constraint Violation: The id of Row 380 is greater than or equal to the id of Row 834, and The article_language of Row 380 is equal to the article_language of Row 834, and The article_jcreated_at of Row 380 is equal to the article_jcreated_at of Row 834.","(380, 834)"
382,article_jcreated_at,pattern_violation,2008/1/5,2001/5/8,0,,
383,article_jcreated_at,rule_violation,2001/1/12,2001/12/1,0,"Constraint Violation: The article_language of Row 350 is different from the article_language of Row 383, and The article_jcreated_at of Row 350 is equal to the article_jcreated_at of Row 383, and The jounral_abbreviation of Row 350 is equal to the jounral_abbreviation of Row 383.","(350, 383)"
384,article_jcreated_at,rule_violation,2001/1/9,2001/9/1,0,"Constraint Violation: The jounral_abbreviation of Row 384 is different from the jounral_abbreviation of Row 456, and The article_language of Row 384 is equal to the article_language of Row 456, and The article_jcreated_at of Row 384 is equal to the article_jcreated_at of Row 456.","(384, 456)"
384,article_pagination,pattern_violation,Jun-70,Jun-70,0,,
384,author_list,pattern_violation,"{""T Reinhold"",""F M�_ller-Riemenschneider"",""S N Willich""}","{""T Reinhold"",""F M_ller-Riemenschneider"",""S N Willich""}",0,,
386,article_jcreated_at,rule_violation,2001/1/7,2001/7/1,0,"Constraint Violation: The journal_issn of Row 386 is different from the journal_issn of Row 443, and The article_jcreated_at of Row 386 is equal to the article_jcreated_at of Row 443, and The jounral_abbreviation of Row 386 is equal to the jounral_abbreviation of Row 443.","(386, 443)"
387,article_jcreated_at,rule_violation,2001/1/5,2001/5/1,0,"Constraint Violation: The article_language of Row 387 is different from the article_language of Row 869, and The article_jcreated_at of Row 387 is equal to the article_jcreated_at of Row 869, and The jounral_abbreviation of Row 387 is equal to the jounral_abbreviation of Row 869.","(387, 869)"
389,article_jcreated_at,rule_violation,2001/1/12,2001/12/1,0,"Constraint Violation: The id of Row 389 is greater than or equal to the id of Row 712, and The article_language of Row 389 is equal to the article_language of Row 712, and The article_jcreated_at of Row 389 is equal to the article_jcreated_at of Row 712.","(389, 712)"
392,journal_title,pattern_violation,Cirug�_a Pedi��trica: Organo Oficial De La Sociedad Espa̱ola De Cirug�_a Pedi��trica,Cirug_a Peditrica: Organo Oficial De La Sociedad Espaola De Cirug_a Peditrica,0,,
392,article_jcreated_at,pattern_violation,2007/1/8,2001/8/7,0,,
392,author_list,pattern_violation,"{""J Arana"",""E Rezola"",""A Villanueva"",""M I Intxaurrondo"",""M Su̱ol"",""I Eizaguirre"",""J Garay""}","{""J Arana"",""E Rezola"",""A Villanueva"",""M I Intxaurrondo"",""M Suol"",""I Eizaguirre"",""J Garay""}",0,,
393,article_jcreated_at,pattern_violation,2012/1/8,2001/8/12,0,,
394,article_jcreated_at,rule_violation,2001/1/12,2001/12/1,0,"Constraint Violation: The article_language of Row 311 is different from the article_language of Row 394, and The article_jcreated_at of Row 311 is equal to the article_jcreated_at of Row 394, and The jounral_abbreviation of Row 311 is equal to the jounral_abbreviation of Row 394.","(311, 394)"
395,article_jcreated_at,rule_violation,2008/1/12,2001/12/8,0,"Constraint Violation: The id of Row 395 is greater than or equal to the id of Row 799, and The article_language of Row 395 is equal to the article_language of Row 799, and The article_jcreated_at of Row 395 is equal to the article_jcreated_at of Row 799.","(395, 799)"
396,article_jcreated_at,rule_violation,2004/1/14,1/14/04,0,"Constraint Violation: The jounral_abbreviation of Row 104 is different from the jounral_abbreviation of Row 396, and The article_language of Row 104 is equal to the article_language of Row 396, and The article_jcreated_at of Row 104 is equal to the article_jcreated_at of Row 396.","(104, 396)"
397,article_jcreated_at,rule_violation,2001/1/11,2001/11/1,0,"Constraint Violation: The jounral_abbreviation of Row 397 is different from the jounral_abbreviation of Row 478, and The article_language of Row 397 is equal to the article_language of Row 478, and The article_jcreated_at of Row 397 is equal to the article_jcreated_at of Row 478.","(397, 478)"
399,article_jcreated_at,rule_violation,2003/1/14,1/14/03,0,"Constraint Violation: The id of Row 295 is greater than or equal to the id of Row 399, and The article_language of Row 295 is equal to the article_language of Row 399, and The article_jcreated_at of Row 295 is equal to the article_jcreated_at of Row 399.","(295, 399)"
400,article_jcreated_at,rule_violation,2001/1/13,1/13/01,0,"Constraint Violation: The id of Row 400 is greater than or equal to the id of Row 654, and The article_language of Row 400 is equal to the article_language of Row 654, and The article_jcreated_at of Row 400 is equal to the article_jcreated_at of Row 654.","(400, 654)"
401,article_jcreated_at,rule_violation,2002/1/14,1/14/02,0,"Constraint Violation: The id of Row 315 is greater than or equal to the id of Row 401, and The article_language of Row 315 is equal to the article_language of Row 401, and The article_jcreated_at of Row 315 is equal to the article_jcreated_at of Row 401.","(315, 401)"
402,article_jcreated_at,rule_violation,2001/1/14,1/14/01,0,"Constraint Violation: The jounral_abbreviation of Row 159 is different from the jounral_abbreviation of Row 402, and The article_language of Row 159 is equal to the article_language of Row 402, and The article_jcreated_at of Row 159 is equal to the article_jcreated_at of Row 402.","(159, 402)"
403,article_jcreated_at,rule_violation,2001/1/12,2001/12/1,0,"Constraint Violation: The id of Row 403 is greater than or equal to the id of Row 422, and The article_language of Row 403 is equal to the article_language of Row 422, and The article_jcreated_at of Row 403 is equal to the article_jcreated_at of Row 422.","(403, 422)"
404,article_jcreated_at,rule_violation,2002/1/13,1/13/02,0,"Constraint Violation: The jounral_abbreviation of Row 404 is different from the jounral_abbreviation of Row 416, and The article_language of Row 404 is equal to the article_language of Row 416, and The article_jcreated_at of Row 404 is equal to the article_jcreated_at of Row 416.","(404, 416)"
406,article_jcreated_at,rule_violation,2004/1/9,2001/9/4,0,"Constraint Violation: The article_language of Row 406 is different from the article_language of Row 765, and The article_jcreated_at of Row 406 is equal to the article_jcreated_at of Row 765, and The jounral_abbreviation of Row 406 is equal to the jounral_abbreviation of Row 765.","(406, 765)"
407,article_jcreated_at,pattern_violation,2007/1/13,1/13/07,0,,
408,article_jcreated_at,rule_violation,2001/1/4,2001/4/1,0,"Constraint Violation: The id of Row 379 is greater than or equal to the id of Row 408, and The article_language of Row 379 is equal to the article_language of Row 408, and The article_jcreated_at of Row 379 is equal to the article_jcreated_at of Row 408.","(379, 408)"
410,article_jcreated_at,rule_violation,2001/1/10,2001/10/1,0,"Constraint Violation: The article_language of Row 218 is different from the article_language of Row 410, and The article_jcreated_at of Row 218 is equal to the article_jcreated_at of Row 410, and The jounral_abbreviation of Row 218 is equal to the jounral_abbreviation of Row 410.","(218, 410)"
411,article_jcreated_at,rule_violation,2003/1/6,2001/6/3,0,"Constraint Violation: The journal_issn of Row 192 is different from the journal_issn of Row 411, and The article_jcreated_at of Row 192 is equal to the article_jcreated_at of Row 411, and The jounral_abbreviation of Row 192 is equal to the jounral_abbreviation of Row 411.","(192, 411)"
412,article_jcreated_at,pattern_violation,2011/1/10,2001/10/11,0,,
416,article_title,pattern_violation,Safety and efficacy of weekly nab���-paclitaxel in combination with carboplatin as first-line therapy in elderly patients with advanced non-small-cell lung cancer.,Safety and efficacy of weekly nab_-paclitaxel in combination with carboplatin as first-line therapy in elderly patients with advanced non-small-cell lung cancer.,0,,
416,article_jcreated_at,rule_violation,2002/1/13,1/13/02,0,"Constraint Violation: The jounral_abbreviation of Row 404 is different from the jounral_abbreviation of Row 416, and The article_language of Row 404 is equal to the article_language of Row 416, and The article_jcreated_at of Row 404 is equal to the article_jcreated_at of Row 416.","(404, 416)"
417,article_pagination,pattern_violation,Mar-91,Mar-91,0,,
418,article_jcreated_at,rule_violation,2001/1/4,2001/4/1,0,"Constraint Violation: The jounral_abbreviation of Row 418 is different from the jounral_abbreviation of Row 875, and The article_language of Row 418 is equal to the article_language of Row 875, and The article_jcreated_at of Row 418 is equal to the article_jcreated_at of Row 875.","(418, 875)"
420,article_jcreated_at,rule_violation,2001/1/8,2001/8/1,0,"Constraint Violation: The journal_issn of Row 420 is different from the journal_issn of Row 697, and The article_jcreated_at of Row 420 is equal to the article_jcreated_at of Row 697, and The jounral_abbreviation of Row 420 is equal to the jounral_abbreviation of Row 697.","(420, 697)"
421,article_jissue,missing_value,,-1,1,,
422,article_jcreated_at,rule_violation,2001/1/12,2001/12/1,0,"Constraint Violation: The id of Row 422 is greater than or equal to the id of Row 763, and The article_language of Row 422 is equal to the article_language of Row 763, and The article_jcreated_at of Row 422 is equal to the article_jcreated_at of Row 763.","(422, 763)"
423,article_jcreated_at,rule_violation,2001/1/15,1/15/01,0,"Constraint Violation: The id of Row 423 is greater than or equal to the id of Row 935, and The article_language of Row 423 is equal to the article_language of Row 935, and The article_jcreated_at of Row 423 is equal to the article_jcreated_at of Row 935.","(423, 935)"
423,article_pagination,pattern_violation,Aug-43,Aug-43,0,,
424,article_jcreated_at,rule_violation,2001/1/9,2001/9/1,0,"Constraint Violation: The id of Row 96 is greater than or equal to the id of Row 424, and The article_language of Row 96 is equal to the article_language of Row 424, and The article_jcreated_at of Row 96 is equal to the article_jcreated_at of Row 424.","(96, 424)"
427,article_jcreated_at,pattern_violation,2012/1/9,2001/9/12,0,,
427,author_list,pattern_violation,"{""Serkan Durdu"",""Ahmet R���_���han Akar"",""G���_nseli Cubuk���uo����lu Deniz""}","{""Serkan Durdu"",""Ahmet R__han Akar"",""G_nseli Cubuk_uolu Deniz""}",0,,
429,author_list,pattern_violation,"{""K. Tamaki"",""A. G. C��lar"",""S. Beyrer"",""H. Aoki""}","{""K. Tamaki"",""A. G. C_lar"",""S. Beyrer"",""H. Aoki""}",0,,
431,article_jcreated_at,rule_violation,2001/1/7,2001/7/1,0,"Constraint Violation: The article_language of Row 431 is different from the article_language of Row 443, and The article_jcreated_at of Row 431 is equal to the article_jcreated_at of Row 443, and The jounral_abbreviation of Row 431 is equal to the jounral_abbreviation of Row 443.","(431, 443)"
432,article_jcreated_at,rule_violation,2001/1/11,2001/11/1,0,"Constraint Violation: The id of Row 432 is greater than or equal to the id of Row 516, and The article_language of Row 432 is equal to the article_language of Row 516, and The article_jcreated_at of Row 432 is equal to the article_jcreated_at of Row 516.","(432, 516)"
433,article_jcreated_at,rule_violation,2001/1/13,1/13/01,0,"Constraint Violation: The article_language of Row 190 is different from the article_language of Row 433, and The article_jcreated_at of Row 190 is equal to the article_jcreated_at of Row 433, and The jounral_abbreviation of Row 190 is equal to the jounral_abbreviation of Row 433.","(190, 433)"
435,article_jcreated_at,rule_violation,2001/1/8,2001/8/1,0,"Constraint Violation: The article_language of Row 85 is different from the article_language of Row 435, and The article_jcreated_at of Row 85 is equal to the article_jcreated_at of Row 435, and The jounral_abbreviation of Row 85 is equal to the jounral_abbreviation of Row 435.","(85, 435)"
436,article_jissue,missing_value,,1,1,,
436,article_jcreated_at,rule_violation,2001/1/14,1/14/01,0,"Constraint Violation: The id of Row 436 is greater than or equal to the id of Row 733, and The article_language of Row 436 is equal to the article_language of Row 733, and The article_jcreated_at of Row 436 is equal to the article_jcreated_at of Row 733.","(436, 733)"
