row,name,streetAddress,city,state,zipCode,telephone,website,priceRange,categories,ratingValue,neighborhood
2187,chicago's pizza,3006 N Sheffield Ave,Chicago,IL,60657,(773) 755-4030,http://www.chicagos-pizza.com,1,Pizza;Take Out Restaurants;Italian Restaurants;Family Style Restaurants;Restaurants,4,North Side;Lakeview
2188,gianna's pizza,1519 E 87th St,Chicago,IL,60619,(773) 734-9400,http://www.giannaspizza.com,1,Pizza;American Restaurants;Sandwich Shops;Italian Restaurants;Restaurants,5,Marynook;Far South Chicago
2189,tarascas international,2585 N Clark St,Chicago,IL,60614,(773) 549-2595,http://www.cocinatarascas.com,1,Mexican Restaurants;Caribbean Restaurants;Latin American Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurant Delivery Service;Caterers;Restaurants,4.5,Park West;North Side;Lincoln Park
2190,holiday club,4000 N Sheridan Rd,Chicago,IL,60613,(773) 348-9600,http://www.holidayclubchicago.com;http://holidayclubchicago.info,0,American Restaurants;Bars;Night Clubs;Cocktail Lounges;Take Out Restaurants;Restaurants,4,North Side;Lakeview
2191,fiore delicatessen,2258 W Erie St,Chicago,IL,60612,(312) 942-9419,http://www.fioresdelicatessen.com,0,Delicatessens;Italian Restaurants;Caterers;Restaurants,4,West Side;West Town
2192,lazos tacos,2009 N Western Ave,Chicago,IL,60647,(773) 486-3303,http://www.lazostacos.com,0,Mexican Restaurants;Take Out Restaurants;Latin American Restaurants;Seafood Restaurants;Restaurants,4,Northwest Side;Bucktown
2193,house of hunan chicago,444 W Fullerton Pkwy,Chicago,IL,60614,(708) 733-5316,http://www.houseofhunanchicago.com,1,Chinese Restaurants;Asian Restaurants;Restaurants,4,North Side;Lincoln Park
2194,marie's liquor & pizza,4127 W Lawrence Ave,Chicago,IL,60630,(773) 877-3918,http://mariespizzachicago.com,0,Pizza;Bars;American Restaurants;Sandwich Shops;Restaurants,3,North Mayfair;Northwest Side
2195,alinea,1723 N Halsted St,Chicago,IL,60614,(312) 867-0110,http://www.alinearestaurant.com;http://www.alinea-restaurant.com;http://website.alinearestaurant.com,1,American Restaurants;Fine Dining Restaurants;Family Style Restaurants;Restaurants,4,DePaul;Ranch Triangle;North Side
2196,the beer bistro,1061 W Madison St,Chicago,IL,60607,(312) 433-0013,http://www.thebeerbistro.com;http://beerbistro.com,0,American Restaurants;Take Out Restaurants;Continental Restaurants;Bars;Taverns;Restaurants,3.5,West Side;Near West Side
2197,bubba gump shrimp co.,700 E Grand Ave Suite 131,Chicago,IL,60611,(312) 252-4867,http://www.bubbagump.com/;http://www.bubbagump.com/pdf/menus/BGCH.pdf,1,Seafood Restaurants;American Restaurants;Fish & Seafood Markets;Family Style Restaurants;Take Out Restaurants;Restaurants,4,Central Chicago;Near North Side;Streeterville
2198,chicago diner,3411 N Halsted St,Chicago,IL,60657,(773) 935-6696,http://www.veggiediner.com,0,American Restaurants;Coffee Shops;Take Out Restaurants;Vegetarian Restaurants;Health Food Restaurants;Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Caterers;Restaurants,4.5,Lake View East;North Side;Lakeview
2199,irazu costa rica restaurant,1865 N Milwaukee Ave,Chicago,IL,60647,(773) 252-5687,http://www.irazuchicago.com,1,Health Food Restaurants;Latin American Restaurants;Family Style Restaurants;Breakfast Brunch & Lunch Restaurants;Take Out Restaurants;Restaurants,4,Northwest Side;Bucktown
2200,indie cafe sushi & thai,5951 N Broadway St,Chicago,IL,60660,(773) 561-5577,http://www.indiecafe.us;http://www.indiesushi.com,0,Sushi Bars;Take Out Restaurants;Japanese Restaurants;Asian Restaurants;Thai Restaurants;Restaurants,4,Magnolia Glen;North Side;Edgewater
2201,simply it,2269 N Lincoln Ave,Chicago,IL,60614,(773) 248-0884,http://www.simplyitrestaurant.com,1,Vietnamese Restaurants;Take Out Restaurants;Asian Restaurants;Restaurants,5,North Side;Lincoln Park
2202,via-carducci's italian eatery,1419 W Fullerton Ave,Chicago,IL,60614,(773) 665-1981,http://www.viacarduccichicago.com,0,Italian Restaurants;Bar & Grills;Taverns;Mediterranean Restaurants;Bars;Take Out Restaurants;Caterers;Breakfast Brunch & Lunch Restaurants;Restaurants,4,West De Paul;North Side;Depaul;DePaul
2203,hackney's printers' row,733 S Dearborn St,Chicago,IL,60605,(312) 461-1116,http://www.hackneysprintersrow.net,1,American Restaurants;Hamburgers & Hot Dogs;Take Out Restaurants;Caterers;Bar & Grills;Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Restaurant Delivery Service;Restaurants,4,Printer's Row;Central Chicago;South Loop
2204,china chef,3832 S Ashland Ave,Chicago,IL,60609,(773) 254-6476,http://chinachefsouthmilwaukee.com,0,Chinese Restaurants;Asian Restaurants;Restaurants,4,McKinley Park;Southwest Side;Mckinley Park
2205,hing kee,2140 S Archer Ave,Chicago,IL,60616,(312) 808-9538,http://www.hingkeeonline.com,0,Sushi Bars;Take Out Restaurants;Caterers;Family Style Restaurants;Japanese Restaurants;Chinese Restaurants;Vietnamese Restaurants;Asian Restaurants;Restaurants,3,Southwest Side;Armour Square
2206,miss asia,434 W Diversey Pkwy,Chicago,IL,60614,(773) 248-3999,http://missasiacuisine.com,0,Thai Restaurants;Asian Restaurants;Take Out Restaurants;Chinese Restaurants;Restaurants,4,Park West;North Side;Lincoln Park
2207,gene & georgetti's,500 N Franklin St,Chicago,IL,60654,(312) 527-3718,http://www.geneandgeorgetti.com,1,Restaurants;Steak Houses;American Restaurants,4,Central Chicago;Near North Side;River North
2208,apart pizza company,2205 W Montrose Ave,Chicago,IL,60618,(773) 588-1550,http://www.apartpizzacompany.com;http://apartinc.com,1,Pizza;Take Out Restaurants;Caterers;Italian Restaurants;Restaurants,4,North Side;Ravenswood
2209,epic burger,1000 W North Ave,Chicago,IL,60642,(312) 440-9700,http://www.epicburger.com,0,Hamburgers & Hot Dogs;Take Out Restaurants;American Restaurants;Restaurants,4,Central Chicago;Goose Island
2210,rosati's pizza,4863 N Broadway St,Chicago,IL,60640,(773) 334-3333,http://www.rosatispizzabroadway.com,1,Pizza;American Restaurants;Sandwich Shops;Take Out Restaurants;Italian Restaurants;Family Style Restaurants;Caterers;Restaurants,4,North Side;Uptown
2211,uno chicago grill,619 N Wabash Ave,Chicago,IL,60611,(312) 943-2400,http://www.unos.com,1,Pizza;Italian Restaurants;Bar & Grills;Restaurants;Take Out Restaurants,4,Central Chicago;Near North Side
2212,royal thai restaurant,2209 W Montrose Ave,Chicago,IL,60618,(773) 509-0007,http://www.royalthaichicago.com,0,Thai Restaurants;Asian Restaurants;Seafood Restaurants;Grocers-Ethnic Foods;Family Style Restaurants;Restaurants,5,North Side;Ravenswood
2213,vito & nick's pizzeria,8433 S Pulaski Rd,Chicago,IL,60652,(773) 735-2050,http://www.vitoandnick.com,0,Pizza;Italian Restaurants;Bar & Grills;Family Style Restaurants;Take Out Restaurants;Caterers;Restaurants,4,Scottsdale
2214,kyu sushi,939 N Ashland Ave,Chicago,IL,60622,(773) 772-5985,http://www.kyusushi.com;http://www.kyusushichicago.net;http://rakkikyu.com;http://www.kyusushichicago.com,0,Sushi Bars;Japanese Restaurants;Asian Restaurants;Korean Restaurants;Health Food Restaurants;Take Out Restaurants;Restaurants,1,Northwest Side;Noble Square
2215,la oaxaquena restaurant,3382 N Milwaukee Ave,Chicago,IL,60641,(773) 545-8585,http://laoaxaquenachicago.com,0,Latin American Restaurants;Take Out Restaurants;Caterers;Mexican Restaurants;Family Style Restaurants;Restaurants,5,South Old Irving Park;Northwest Side
2216,m henry,5707 N Clark St,Chicago,IL,60660,(773) 561-1600,http://www.mhenry.net,0,Cafeterias;Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Vegan Restaurants;Restaurants,5,North Side;Edgewater
2217,pony,1638 W Belmont Ave,Chicago,IL,60657,(773) 828-5055,http://www.theponychicago.com,0,American Restaurants;Bars;Night Clubs;Breakfast Brunch & Lunch Restaurants;Sports Bars;Take Out Restaurants;Restaurants,3.5,North Side;Lakeview
2218,nicky's chinese food,5231 S Woodlawn Ave,Chicago,IL,60615,(773) 324-5340,http://www.nickyschinesefoodus.com;http://nickyschinesefood.com,0,Asian Restaurants;Chinese Restaurants;Restaurant Delivery Service;Restaurants,4,Far South Chicago;Hyde Park
2219,las fuentes restaurant,2558 N Halsted St,Chicago,IL,60614,(773) 935-2004,http://lasfuentesrestaurant.com,0,Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Mexican Restaurants;Caterers;Take Out Restaurants;Restaurants,3.5,North Side;DePaul;Wrightwood
2220,wing wah lau restaurant,4340 S Archer Ave,Chicago,IL,60632,(773) 247-1663,http://www.wingwahlauchineserestaurant.com,0,Chinese Restaurants;Take Out Restaurants;Family Style Restaurants;Barbecue Restaurants;Asian Restaurants;Restaurants,3,Southwest Side;Brighton Park
2221,julius meinl coffee house,3601 N Southport Ave,Chicago,IL,60613,(773) 868-1857,http://www.meinl.com/southport/home.html;http://meinl.com,0,Coffee Shops;Take Out Restaurants;Coffee & Espresso Restaurants;Breakfast Brunch & Lunch Restaurants;Coffee & Tea;Restaurants,4,North Side;Lakeview
2222,kabuki japanese restaurant,2473 N Clark St,Chicago,IL,60614,(773) 975-2340,http://www.kabukichicago.com;http://aceol.com,1,Japanese Restaurants;Family Style Restaurants;Take Out Restaurants;Sushi Bars;Restaurant Delivery Service;Asian Restaurants;Chinese Restaurants;Restaurants,4.5,Park West;North Side;Lincoln Park
2223,dine,733 W Madison St,Chicago,IL,60661,(312) 602-2111,http://www.dinerestaurant.com,1,American Restaurants;Bar & Grills;Breakfast Brunch & Lunch Restaurants;Take Out Restaurants;Soul Food Restaurants;Steak Houses;Restaurants,4,West Side;West Town
2224,niu japenese fusion lounge,332 E Illinois St,Chicago,IL,60611,(312) 527-2888,http://www.niusushi.com,1,Japanese Restaurants;Cocktail Lounges;Asian Restaurants;Korean Restaurants;Sushi Bars;Thai Restaurants;Bars;Take Out Restaurants;Caterers;Restaurants,3,Central Chicago;Near North Side;Streeterville
2225,ann sather restaurant,3411 N Broadway St,Chicago,IL,60657,(773) 305-0024,http://www.annsather.com,0,American Restaurants;Take Out Restaurants;Restaurant Delivery Service;Family Style Restaurants;Seafood Restaurants;Caterers;Restaurants,4,Lake View East;North Side;Lakeview
2226,longman & eagle,2657 N Kedzie Ave,Chicago,IL,60647,(773) 276-7110,http://www.longmanandeagle.com,1,Seafood Restaurants;Bars;Continental Restaurants;Taverns;French Restaurants;Night Clubs;Take Out Restaurants;Restaurants,5,Northwest Side;Logan Square
2227,saigon sisters,117 N Clinton St,Chicago,IL,60661,(312) 496-0094,http://www.saigonsisters.com,0,Vietnamese Restaurants;Take Out Restaurants;Health Food Restaurants;Asian Restaurants;Restaurants,4,Central Chicago;West Loop
2228,tony's italian beef,7007 S Pulaski Rd,Chicago,IL,60629,(773) 284-6787,http://www.tonysbeef.com,0,Italian Restaurants;Steak Houses;Breakfast Brunch & Lunch Restaurants;Hamburgers & Hot Dogs;Take Out Restaurants;Caterers;Restaurants,5,Southwest Side;West Lawn
2229,damenzo's pizza,2324 W Taylor St,Chicago,IL,60612,(312) 421-1142,http://www.damenzospizza.com,1,Pizza;Italian Restaurants;Take Out Restaurants;Caterers;Restaurants,5,West Side;Tri-Taylor
2230,over easy,4943 N Damen Ave,Chicago,IL,60625,(773) 506-2605,http://www.overeasycafechicago.com,0,American Restaurants;Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,4.5,North Side;Ravenswood
2231,shan's grocery & restaurant,5060 N Sheridan Rd,Chicago,IL,60640,(773) 769-4961,http://www.chicagoshanrestaurant.com,0,Middle Eastern Restaurants;Family Style Restaurants;Indian Restaurants;Take Out Restaurants;Caterers;Asian Restaurants;Restaurants,4,North Side;Uptown
2232,paramount room,415 N Milwaukee Ave,Chicago,IL,60654,(312) 829-6300,http://www.paramountroom.com,1,American Restaurants;Bars;Night Clubs;Seafood Restaurants;Restaurants,4,Fulton River District;Central Chicago
2233,rice thai cafe,6744 N Sheridan Rd,Chicago,IL,60626,(773) 338-1717,http://www.ricethaicafechicago.com,0,Thai Restaurants;Breakfast Brunch & Lunch Restaurants;Asian Restaurants;Sushi Bars;Take Out Restaurants;Caterers;Restaurants,3,Rogers Park;North Side
2234,chief o'neill's pub,3471 N Elston Ave,Chicago,IL,60618,(773) 583-3066,http://www.chiefoneillspub.com,1,Health Food Restaurants;Sandwich Shops;Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,3.5,Northwest Side;Avondale
2235,sullivan's steakhouse,415 N Dearborn St,Chicago,IL,60654,(312) 527-3510,http://www.sullivansteakhouse.com;http://sullivanssteakhouse.com;http://sullivanssteakhouse.com/chicago,1,Steak Houses;American Restaurants;Barbecue Restaurants;Bar & Grills;Bars;Taverns;Seafood Restaurants;Caterers;Take Out Restaurants;Restaurants,4,Central Chicago;Near North Side
2236,see thru chinese kitchen,1610 W 59th St,Chicago,IL,60636,(773) 778-3888,http://seethrukitchen.com,0,Chinese Restaurants;Asian Restaurants;Restaurants,1,South Side;West Englewood
2237,shine garden,756 W Webster Ave,Chicago,IL,60614,(773) 296-0101,http://risesushi.com;http://shinerestaurant.com,1,Sushi Bars;Japanese Restaurants;Asian Restaurants;Chinese Restaurants;Take Out Restaurants;Restaurants,3.5,North Side;Lincoln Park
2238,thai room restaurant,4022 N Western Ave,Chicago,IL,60618,(773) 539-6150,http://www.thairoomchicago.com,0,Thai Restaurants;Family Style Restaurants;Asian Restaurants;Restaurants,4,North Side;North Center
2239,tiparos,1540 N Clark St,Chicago,IL,60610,(312) 712-9900,http://www.tiparosthai.com,0,Sushi Bars;Take Out Restaurants;Thai Restaurants;Asian Restaurants;Japanese Restaurants;Restaurants,4.5,Central Chicago;Near North Side;Old Town
2240,kamehachi cafe,311 S Wacker Dr,Chicago,IL,60606,(312) 765-8700,http://www.kamehachi.com,1,Sushi Bars;Japanese Restaurants;Asian Restaurants;Restaurants,1,The Loop;Central Chicago
2241,cafe furaibo,2907 N Lincoln Ave,Chicago,IL,60657,(773) 472-7017,http://www.cafefuraibo.com,0,Sushi Bars;Take Out Restaurants;Caterers;Japanese Restaurants;Asian Restaurants;Restaurants,4,North Side;Lakeview
2242,the palm,323 East Wacker Drive,Chicago,IL,60601,(312) 616-1000,http://thepalm.com,1,Restaurants;Steak Houses;Italian Restaurants,3.5,Near East Side;Central Chicago;The Loop
2243,fast track,629 W Lake St,Chicago,IL,60661,(312) 993-9300,http://www.fasttrackonlake.com;http://www.fasttrackchicago.com,0,American Restaurants;Take Out Restaurants;Hamburgers & Hot Dogs;Restaurants,5,Central Chicago;West Loop
2244,four shadows,2758 N Ashland Ave,Chicago,IL,60614,(773) 248-9160,http://www.fourshadows.net,0,American Restaurants;Bars;Night Clubs;Sports Bars;Taverns;Sandwich Shops;Hamburgers & Hot Dogs;Health Food Restaurants;Pizza;Restaurants,3.5,DePaul;West De Paul;North Side
2245,silver palm inc,768 N Milwaukee Ave,Chicago,IL,60642,(312) 666-9322,http://silverpalm.com;http://thesilverpalmrestaurant.com,1,American Restaurants;Restaurants,3.5,River West;Central Chicago
2246,thai urban kitchen,500 W Madison St # 26,Chicago,IL,60661,(888) 955-5885,http://thaiurbankitchen.com,1,Thai Restaurants;Asian Restaurants;Japanese Restaurants;Take Out Restaurants;Breakfast Brunch & Lunch Restaurants;Restaurants,2.5,Central Chicago;West Loop
2247,agami contemporary sushi,4712 N Broadway St,Chicago,IL,60640,(773) 506-1845,http://www.agamisushi.com,0,Sushi Bars;Bars;Japanese Restaurants;Asian Restaurants;Restaurants,3.5,North Side;Uptown
2248,lucia's gourmet italian cuisine,1825 W North Ave,Chicago,IL,60622,(773) 292-9700,http://www.luciaschicago.com,0,Italian Restaurants;Mediterranean Restaurants;Fine Dining Restaurants;Delicatessens;Sandwich Shops;Take Out Restaurants;Caterers;Family Style Restaurants;Restaurants,4,Northwest Side;Wicker Park
2249,aroy thai restaurant,4654 N Damen Ave,Chicago,IL,60625,(773) 275-8360,http://amaritthai.com;http://www.aroythaichicago.com,0,Thai Restaurants;Asian Restaurants;American Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,4,North Side;Ravenswood
2250,la trattoria del merlo,1967 N Halsted St,Chicago,IL,60614,(312) 951-8200,http://www.merlochicago.com,1,Mexican Restaurants;Italian Restaurants;Mediterranean Restaurants;Restaurants,2.5,Ranch Triangle;North Side;DePaul
2251,heaven on seven,600 N Michigan Ave Rear 1,Chicago,IL,60611,(312) 280-7774,http://www.heavenonseven.com,1,Creole & Cajun Restaurants;American Restaurants;Bar & Grills;Breakfast Brunch & Lunch Restaurants;Caterers;Restaurants,4,Streeterville;Central Chicago;Near North Side
2252,nomi,800 N Michigan Ave (Park Hyatt Hotel),Chicago,IL,60611,(312) 239-4030,http://www.nomirestaurant.com;http://nomrestaurant.com,1,Sushi Bars;Bar & Grills;Family Style Restaurants;Restaurants,3.5,Near North Side;Central Chicago;Streeterville
2253,the cheesecake factory,600 N Michigan Ave,Chicago,IL,60611,(312) 254-0631,http://www.thecheesecakefactory.com,1,Take Out Restaurants;American Restaurants;Restaurants;Dessert Restaurants;Family Style Restaurants,3,Streeterville;Central Chicago;Near North Side;Magnificent Mile
2254,al's beef,169 W Ontario St,Chicago,IL,60654,(312) 943-3222,http://www.alsbeef.com,0,Italian Restaurants;Restaurants,4.5,Central Chicago;Near North Side;River North
2255,pompei,1531 W Taylor St,Chicago,IL,60607,(312) 421-5179,http://pompei.com,1,Pizza;Italian Restaurants;Bakeries;Caterers;Delicatessens;Family Style Restaurants;Take Out Restaurants;Restaurants,4,West Side;University Village - Little Italy
2256,macarthur's restaurant - fine southern cuisine,5412 W Madison St,Chicago,IL,60644,(773) 261-2316,http://www.macarthursrestaurant.com,0,American Restaurants;Take Out Restaurants;Caterers;Soul Food Restaurants;Family Style Restaurants;Restaurants,4,South Austin;Northwest Side;Austin
2257,dinotto restaurant,215 W North Ave,Chicago,IL,60610,(312) 202-0302,http://www.dinotto.com,1,Breakfast Brunch & Lunch Restaurants;Italian Restaurants;Mediterranean Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,3.5,Old Town;Central Chicago;Near North Side
2258,uncle joe's jerk,10210 S Vincennes Ave,Chicago,IL,60643,(773) 779-9966,http://www.unclejoesjerk.com,0,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Caterers;Restaurants,4,Far South Chicago;Washington Heights;South Side;Longwood Manor
2259,golden nugget pancake house,3234 W Irving Park Rd,Chicago,IL,60618,(773) 267-1987,http://www.yelp.com/biz/golden-nugget-pancake-house-chicago#hrid:NWxxIJszKrRgfdTEd600sw;http://goldennuggetpancake.com,0,Breakfast Brunch & Lunch Restaurants;American Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,3,Northwest Side;Albany Park
2260,new china buffet,3246 W Addison St,Chicago,IL,60618,(773) 279-8889,http://www.chinabuffet.net,0,Chinese Restaurants;Asian Restaurants;Buffet Restaurants;Restaurants,3,Northwest Side;Avondale
